ChannelName,TvgId,Url,m3u_source,Favourite,New,AddedOn,Country,CountrySource,GroupTitle,Source
Tele Liguria Sud,,https://64b16f23efbee.streamlock.net/teleliguriasud/teleliguriasud/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Mantova,,https://5ce9406b73c33.streamlock.net/TeleMantova/livestream/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Mia,,https://playerssl.telemia.tv/fileadmin/hls/TelemiaHD/telemia85_mediachunks.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Mia Extra,,https://playerssl.telemia.tv/fileadmin/hls/TelemiaExtra/telemiaextra_mediachunks.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Mistretta,,https://live.mariatvcdn.com/telemistretta/8fbcd205ada81b295ee6c211c3a80dde.sdp/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Molise,,http://185.202.128.1:1935/Telemolise4K/Telemolise4K/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Nord Genova,,https://64b16f23efbee.streamlock.net/telenord/telenord/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Nostra,,https://13574-8.b.cdn12.com/hls/f099fa8883.ulive/_c/master.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Occidente,,https://stream9.xdevel.com/video0s976532-1292/stream/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Oltre,,http://1se1.troydesign.eu/np_teleoltre/_definst_/channel1_np_teleoltre/playlist.m3u8?ext=.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele One,,https://648026e87a75e.streamlock.net/teleone/teleone/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Pace Trento,,https://5a1178b42cc03.streamlock.net/telepacetrento/telepacetrento/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Pam (1080p),TelePam.us,https://watch.haitilive.net/app/2020/telepam/index.fmp4.m3u8,iptv-org,0,0,20251012,US,inferred-tvgid,General,iptv-org
Tele Pavia,,http://wms.shared.streamshow.it:1935/telepavia/telepavia/live.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Pegaso,,https://flash2.xdevel.com/telepegasocanale812/telepegasocanale812/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Piadena,,https://stream3.xdevel.com/video0s975441-151/stream/playlist_dvr.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Pordenone,,https://video.wifi4all.it/telepn/telepn.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Quattro Trieste,,http://wms.shared.streamshow.it/telequattro/telequattro/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Télé Québec,CIVMDT.ca,https://bcovlive-a.akamaihd.net/575d86160eb143458d51f7ab187a4e68/us-east-1/6101674910001/playlist.m3u8,Free-TV,0,0,20251114,Canada,Free-TV (group),Canada,Free-TV
Tele Radio Ercolano,,https://rst.saiuzwebnetwork.it:19360/teleradioercolano-1/teleradioercolano-1.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Radio Orte,,https://flash2.xdevel.com/ortetv/ortetv/index.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Radio Pace 1,,https://jk3lz2bwlw79-hls-live.mariatvcdn.it/teleradiopace1/efcc8fc46cab26315ce3f5845d76008f.sdp/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Radio Pace 2,,https://zkpywrbgdbeg-hls-live.mariatvcdn.it/teleradiopace2/254c9b5c52a73a94ef0f6169cbd05dc2.sdp/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Radio Pace 3,,https://932y4273djv8-hls-live.mariatvcdn.it/teleradiopace3/d2274c22e9ee09eb2eda01ed0496f8f5.sdp/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Radio Pace 4,,https://j78dpr7nyq5r-hls-live.mariatvcdn.it/teleradiopace4/13d74f2cfe921bfbc262697203d47d8f.sdp/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Radio Sciacca,,https://5db313b643fd8.streamlock.net/teleradiosciaccatv/teleradiosciaccatv/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Sirio,,https://www.telesirio.it/live/stream.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Spazio Messina,,https://rtm.cyberspazio.cloud:5443/LiveApp/streams/049229794390395765037801.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Sud Puglia,,https://64b16f23efbee.streamlock.net/telesud/telesud/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Télé Tchad Ⓢ,TeleTchad.td,https://strhlslb01.streamakaci.tv/str_tchad_tchad/str_tchad_multi/playlist.m3u8,Free-TV,0,0,20251114,Chad,Free-TV (group),Chad,Free-TV
Tele Tricolore,,https://59d7d6f47d7fc.streamlock.net/rs2/rs2/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Tutto,,https://600f07e114306.streamlock.net/TT_TELETUTTO/smil:TT.smil/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Tutto 2,,https://600f07e114306.streamlock.net/TT2_TELETUTTO/livestream/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Tutto 24,,https://600f07e114306.streamlock.net/TT24_TELETUTTO/livestream/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Venezia,,https://59d7d6f47d7fc.streamlock.net/televenezia/televenezia/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Tele Video Agrigento (T.V.A.),,https://59d7d6f47d7fc.streamlock.net/tva/tva/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Télé-Québec (720p),CIVMDT.ca@SD,https://bcovlive-a.akamaihd.net/4b1c462c86094bae93b65adc84e43afc/us-west-2/6101674910001/playlist.m3u8,iptv-org,0,0,16/10/2025,CA,inferred-tvgid,Education,iptv-org
Tele8 Tv,,https://57068da1deb21.streamlock.net/teletv8/teletv8/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
TeleAmbiente,,https://5f22d76e220e1.streamlock.net/teleambiente2024/teleambiente2024/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Telecampione,,https://5f22d76e220e1.streamlock.net/telecampione/telecampione/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Telecinco,Telecinco.es,http://185.189.225.150:85/TeleCincoHD/index.m3u8,Free-TV,0,0,20251114,Spain,Free-TV (group),Spain,Free-TV
Telecittà Padova,,https://tango.wifi4all.it/telecitta/telecitta.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Telecity Lombardia,,https://64b16f23efbee.streamlock.net/telecitylombardia/telecitylombardia/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Telecity Piemonte,,https://64b16f23efbee.streamlock.net/telecitypiemonte/telecitypiemonte/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Telecity Valle D'Aosta,,https://64b16f23efbee.streamlock.net/telecityvda/telecityvda/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Telecolor,TelecolorLombardia.it,https://1aadf145546f475282c5b4e658c0ac4b.msvdn.net/live/324149/hlbAWtl/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Telecolor Ⓣ,,https://www.twitch.tv/telecolorlive,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
TeleCostaSmeralda,,https://7e1cc2454f2242afabe05cc0a2f483cd.msvdn.net/tcs_live/tcs/tcs/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Telefe Ⓨ,Telefe.ar,https://telefe.com/Api/Videos/GetSourceUrl/694564/0/HLS?.m3u8,Free-TV,0,0,20251114,Argentina,Free-TV (group),Argentina,Free-TV
TeleFormula,TeleFormula.mx,https://wms60.tecnoxia.com/radiof/abr_radioftele/playlist.m3u8,Free-TV,0,0,20251114,Mexico,Free-TV (group),Mexico,Free-TV
Telegenova,,https://64b16f23efbee.streamlock.net/telegenova/telegenova/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Telehit (1080p),TeleHit.mx,http://45.175.139.194:8000/play/62,iptv-org,0,0,20251012,,,,iptv-org
Teleiblea,,https://5f22d76e220e1.streamlock.net/teleiblea/teleiblea/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Teleitalia 41,,https://streaming.softwarecreation.it/teleitalia/teleitalia/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Telejato,,https://telejato.liberotratto.com/hls/stream.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Telekanal RAI,TelekanalRAI.ua,https://stream.rai.ua/rai/stream.m3u8,Free-TV,0,0,20251114,Ukraine,Free-TV (group),Ukraine,Free-TV
Teleleonessa,,http://wms.shared.streamshow.it:1935/teleleonessa/teleleonessa/live.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Telemadrid,Telemadrid.es,https://telemadrid-23-secure2.akamaized.net/master.m3u8,Free-TV,0,0,20251114,Spain,Free-TV (group),Spain,Free-TV
TeleMajg,,https://59d7d6f47d7fc.streamlock.net/telemajg/telemajg/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Telemasters TV (720p),TelemastersTV.us@SD,https://link.frontlayer.com/services/hls2/fl823467/index.m3u8,iptv-org,0,0,16/10/2025,US,inferred-tvgid,General,iptv-org
Telemax,Telemax.ar,https://live-edge01.telecentro.net.ar/live/smil:tlx.smil/playlist.m3u8,Free-TV,0,0,20251114,Argentina,Free-TV (group),Argentina,Free-TV
TeleMIX (720p),TeleMIX.us@SD,https://haititivi.com/haiti/telemix1/index.m3u8,iptv-org,0,0,16/10/2025,US,inferred-tvgid,Entertainment,iptv-org
Telemundo Al Dia,TelemundoAlDia.us@HD,https://d1rqgw5gocwo9i.cloudfront.net/manifest/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod_default_xumo-nbcu-stitched/10a44c37-f976-4d2b-ab23-8637a7a094ca/3.m3u8,iptv-org,0,0,20251114,,IPTV-org,General,iptv-org
Telemundo Corpus Christi,TelemundoCorpusChristi.us@SD,https://content.uplynk.com/channel/b6a96ed39d694ae1b738faa98cf7dd3f.m3u8,iptv-org,0,0,16/10/2025,US,inferred-tvgid,Entertainment,iptv-org
Telemundo Telenovelas Clásicas,TelemundoTelenovelasClasicas.us,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5cf96cc422df39f1a338d165/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2bfeb5-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=11274d9c-4f3d-4891-ae2e-08937bcc8bb5,iptv-org,0,0,20251012,US,inferred-tvgid,Series,iptv-org
Telemundo West (720p),Telemundo.us@West,https://content.uplynk.com/channel/b6a96ed39d694ae1b738faa98cf7dd3f.m3u8?delay=10800,iptv-org,0,0,20251012,US,inferred-tvgid,,iptv-org
Telenova,Telenova.it,https://64b16f23efbee.streamlock.net/telenova/telenova/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Telepace 2 (1080p),Telepace2.it,https://zkpywrbgdbeg-hls-live.mariatvcdn.it/teleradiopace2/254c9b5c52a73a94ef0f6169cbd05dc2.sdp/playlist.m3u8,iptv-org,0,0,20251012,Italy,Free-TV (group),Italy,iptv-org
Telepace 4 (1080p),Telepace4.it,https://j78dpr7nyq5r-hls-live.mariatvcdn.it/teleradiopace4/13d74f2cfe921bfbc262697203d47d8f.sdp/playlist.m3u8,iptv-org,0,0,20251012,Italy,Free-TV (group),Italy,iptv-org
Telepace News (720p),TelepaceNews.it,https://live.mariatvcdn.com/teleradiopace6/d289fe76f16ad32afec471ea1b941583.sdp/index.m3u8,iptv-org,0,0,20251012,,,,iptv-org
TeleRadioStereo Ⓣ,,https://www.twitch.tv/teleradiostereo,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Telerama,,https://58d921499d3d3.streamlock.net/TeleRama/livestream/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
TeleRegione,,https://streaming.softwarecreation.it/TR118/TR118/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
TeleRegione Color,,https://live.antennasudwebtv.it:9443/hls/vodtele.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
TeleRegione Live,,https://5f22d76e220e1.streamlock.net/galluralive/galluralive/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
TeleRent 7Gold,7Gold.it,https://router.xdevel.com/video0s86-21/stream/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Telereporter,,https://5f22d76e220e1.streamlock.net/telereporter/telereporter/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Teleroma 56 Ⓣ,,https://www.twitch.tv/teleroma_56,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
TeleRomaDue,,https://57068da1deb21.streamlock.net/teletibur/teletibur/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Teleromagna,,https://livetr.teleromagna.it/teleromagna/live/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Teleromagna 24,,https://livetr.teleromagna.it/mia/live/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Telestar1,Telestar1.ro,http://89.47.97.15/telestar/telestar.m3u8,Free-TV,0,0,20251114,Romania,Free-TV (group),Romania,Free-TV
Telesud Trapani,,https://64b16f23efbee.streamlock.net/telesudtrapani/telesudtrapani/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Telesur,TeleSUR.ve,https://raw.githubusercontent.com/BellezaEmporium/IPTV_Exception/master/channels/ve/telesur.m3u8,Free-TV,0,0,20251114,Venezuela,Free-TV (group),Venezuela,Free-TV
Telesur English (480p),Telesur.ve@English,https://mblenmain01.telesur.ultrabase.net/mblivev3/480p/playlist.m3u8,iptv-org,0,0,20251012,Venezuela,Free-TV (group),Venezuela,iptv-org
Telesur English HD (1080p),Telesur.ve@EnglishHD,https://mblenmain01.telesur.ultrabase.net/mblivev3/hd/playlist.m3u8,iptv-org,0,0,20251012,Venezuela,Free-TV (group),Venezuela,iptv-org
Telesveva,,https://dc3.telesveva.com:4433/cmaf/livetv/index.mpd,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Teleticino,TeleTicino.ch,https://vstream-cdn.ch/hls/teleticino_720p/index.m3u8,Free-TV,0,0,20251114,Switzerland,Free-TV (group),Switzerland,Free-TV
Teletubbies,,https://dhx-teletubbies-2-it.samsung.wurl.tv/playlist.m3u8,Free-TV,0,0,20251114,VOD Italy,Free-TV (group),VOD Italy,Free-TV
Teleuniverso,,https://stream.ets-sistemi.it:19360/teleuniverso/teleuniverso.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Televallo Trapani,,https://64b16f23efbee.streamlock.net/televallo/televallo/playlist.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
Televen,Televen.ve,https://setp-televen-ssai-mslv4-open.akamaized.net/hls/live/2107128/televen/index.m3u8,Free-TV,0,0,20251114,Venezuela,Free-TV (group),Venezuela,Free-TV
Televisa Telenovelas,,https://televisa-televisa-1-it.samsung.wurl.tv/playlist.m3u8,Free-TV,0,0,20251114,VOD Italy,Free-TV (group),VOD Italy,Free-TV
Televisión Canaria Ⓨ,TVCanaria.es,https://www.youtube.com/user/TelevisionCanaria/live,Free-TV,0,0,20251114,Spain,Free-TV (group),Spain,Free-TV
Television Caribbean (1080p),TelevisionCaribbean.kn@SD,https://live.kingdom-tv.com:3545/stream/play.m3u8,iptv-org,0,0,20251012,,,,iptv-org
Televisión Melilla,TelevisionMelilla.es,https://tvmelilla-hls-rm-lw.flumotion.com/playlist.m3u8,Free-TV,0,0,20251114,Spain,Free-TV (group),Spain,Free-TV
Televisión Pública Ⓨ,TVPublica.ar,https://www.youtube.com/user/TVPublicaArgentina/live,Free-TV,0,0,20251114,Argentina,Free-TV (group),Argentina,Free-TV
Televizija 5,Televizija5.ba,https://balkanmedia.dynu.net/hls/tv5web.m3u8,Free-TV,0,0,20251114,Bosnia and Herzegovina,Free-TV (group),Bosnia and Herzegovina,Free-TV
Televizija Republike Srpske (RTRS) Ⓢ,RTRSTV.ba,https://uzivo.rtrs.tv/tv/live/index.m3u8,Free-TV,0,0,20251114,Bosnia and Herzegovina,Free-TV (group),Bosnia and Herzegovina,Free-TV
Televizija Slavonije i Baranje (STV),STV.hr,http://89.201.163.244:8080/hls/hdmi.m3u8,Free-TV,0,0,20251114,Croatia,Free-TV (group),Croatia,Free-TV
Televizija Zapad,TVZapad.hr,http://webtv.zapad.tv:8080/memfs/1ad23803-84c3-41c7-aa91-fce4c7eac52e.m3u8,Free-TV,0,0,20251114,Croatia,Free-TV (group),Croatia,Free-TV
teltOwkanal (1080p),teltOwkanal.de,https://h056.video-stream-hosting.de/easycast8-live/_definst_/mp4:livestreamhd8/playlist.m3u8,iptv-org,0,0,20251012,DE,inferred-tvgid,Undefined,iptv-org
Temecula TV (Temecula CA) (1080p),TemeculaTV.us,https://reflect-temecula.cablecast.tv/live-2/live/stream-1/live.m3u8,iptv-org,0,0,20251012,US,inferred-tvgid,Undefined,iptv-org
Temiscaming-Kipawa Community Television,tvcTK.ca@SD,https://raw.githubusercontent.com/azgaresncf/strm2hls/main/streams/tvctklive.m3u8,iptv-org,0,0,16/10/2025,CA,inferred-tvgid,General,iptv-org
Tempe Channel 11,Tempe11.us,https://cdn3.wowza.com/5/cFh0V0QwUVc4SDl2/tempe/G0355_003/chunklist.m3u8,iptv-org,0,0,20251012,US,inferred-tvgid,Undefined,iptv-org
Tempo Afric TV (720p),TempoAfricTV.us@SD,https://streamspace.live/hls/tempoafrictv/livestream.m3u8,iptv-org,0,0,16/10/2025,US,inferred-tvgid,News,iptv-org
Ten Sports Pakistan,TenSportsPakistan.pk,http://121.91.61.106:8000/play/a04h/index.m3u8,iptv-org,0,0,20251012,,,,iptv-org
Tennis Channel,TennisChannel.us,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01444-tennischannelth-tennischannelnl-samsungnl/playlist.m3u8,iptv-org,0,0,20251012,US,inferred-tvgid,Sports,iptv-org
TET Ⓢ,TET.ua,http://212.79.122.11:5014/udp/239.255.6.11:1234,Free-TV,0,0,20251114,Ukraine,Free-TV (group),Ukraine,Free-TV
Teve Vida Network (480p) [Not 24/7],TeveVidaNetwork.us@SD,https://5bf8041cb3fed.streamlock.net/Tevevida/Tevevida/.m3u8,iptv-org,0,0,16/10/2025,US,inferred-tvgid,Religious,iptv-org
TFX (1080p),TFX.fr@SD,https://viamotionhsi.netplus.ch/live/eds/nt1/browser-HLS8/nt1.m3u8,iptv-org,0,0,20251012,,,,iptv-org
TG Norba 24,TGNorba24.it,https://router.xdevel.com/video0s976570-1326/stream/playlist_dvr.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
TG4,TG4.ie,https://dx4452e0qv6r9.cloudfront.net/tg4_vod_national.m3u8,Free-TV,0,0,20251114,Ireland,Free-TV (group),Ireland,Free-TV
TG4 (1080p),TG4.ie,https://dx4452e0qv6r9.cloudfront.net/tg4_vod_national.m3u8,iptv-org,0,0,20251012,Ireland,Free-TV (group),Ireland,iptv-org
TGCOM 24 Ⓖ,TGCom24.it,https://live02-seg.msf.cdn.mediaset.net/live/ch-kf/kf-clr.isml/index.m3u8,Free-TV,0,0,20251114,Italy,Free-TV (group),Italy,Free-TV
That's 70s (576p),Thats70s.uk,http://92.114.85.72:8000/play/a0lc,iptv-org,0,0,20251012,GB,inferred-tvgid,Music,iptv-org
That's TV (576p),ThatsTV.uk,http://92.114.85.72:8000/play/a0lb,iptv-org,0,0,20251012,GB,inferred-tvgid,Undefined,iptv-org
The Addams Family,TheAddamsFamily.us,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5d81607ab737153ea3c1c80e/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2bfeb6-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=9decccae-21fa-404d-9d81-56fffb2cc206,iptv-org,0,0,20251012,US,inferred-tvgid,Series,iptv-org
The Amazing Race,TheAmazingRace.us,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5f21e8a6e2f12b000755afdb/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2bfeb7-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=1cb89093-75df-464f-ac48-c72627cb5c40,iptv-org,0,0,20251012,US,inferred-tvgid,Series,iptv-org
The Andy Griffith Show,TheAndyGriffithShow.us@SD,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62e9145ec07f2a00070e68dc/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7c2967-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=fbed224a-3b63-4abd-b7a5-8676931b8711,iptv-org,0,0,20251012,US,inferred-tvgid,Classic,iptv-org
The Archive (1080p),TheArchive.us@SD,https://cineverse.g-mana.live/media/09899328-5b22-4d3e-ba1e-111856798c99/playlist_3.m3u8,iptv-org,0,0,20251012,US,inferred-tvgid,Classic,iptv-org
The Asylum,TheAsylum.us,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/591105034c1806b47438342c/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2c25c0-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=af6d4127-dedb-455c-9e2e-a626903be2bf,iptv-org,0,0,20251012,US,inferred-tvgid,VOD Movies (EN),iptv-org
The Asylum – Pluto TV,,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/62e8d5369e48940007fc1dc1/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel,Free-TV,0,0,20251114,VOD Italy,Free-TV (group),VOD Italy,Free-TV
The Base Gospel TV (360p),TheBaseGospel.gh,https://asiakwa.com/thebasetv/index.m3u8,iptv-org,0,0,20251012,,,,iptv-org
The Beach Channel (720p) [Not 24/7],TheBeachChannel.us@SD,#EXTVLCOPT:http-referrer=https://player.castr.com/,iptv-org,0,0,16/10/2025,US,inferred-tvgid,Lifestyle,iptv-org
The Beach Channel (720p) [Not 24/7],TheBeachChannel.us,https://stream.castr.com/67320cbb6b3df3c4694581ce/live_a80e55b0a03411efa6eeb56ae1378053/index.m3u8,iptv-org,0,0,20251012,,,Lifestyle,iptv-org
The Boat Show,,https://d46c0ebf9ef94053848fdd7b1f2f6b90.mediatailor.eu-central-1.amazonaws.com/v1/master/81bfcafb76f9c947b24574657a9ce7fe14ad75c0/live-prod/4bdea6cd-80c1-11eb-908d-533d39655269/0/master.m3u8,Free-TV,0,0,20251114,VOD Italy,Free-TV (group),VOD Italy,Free-TV
The Boat Show – Pluto TV,,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/63eb58aa60bc8f0008caa8f8/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel,Free-TV,0,0,20251114,VOD Italy,Free-TV (group),VOD Italy,Free-TV
The Bob Ross Channel,TheBobRossChannel.us@SD,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64b82075e4391c0008c3c1fe/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7c5071-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=7b163328-7998-4aee-803b-e7321d13cbf9,iptv-org,0,0,20251012,US,inferred-tvgid,Series,iptv-org
The Bob Ross Channel Spanish,TheBobRossChannelenEspanol.us@SD,https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg01201-cinedigmenterta-bobrossspanish-lgus/playlist.m3u8,iptv-org,0,0,16/10/2025,US,inferred-tvgid,Undefined,iptv-org
The Box Ⓖ,TheBoxUK.uk,"https://csm-e-boxplus.tls1.yospace.com/csm/extlive/boxplus01,thebox-alldev.m3u8?yo.up=https://boxtv.secure.footprint.net/thebox/",Free-TV,0,0,20251114,UK,Free-TV (group),UK,Free-TV
